year,month,day,hour,value
2010,10,26,13,8
2010,10,26,14,9
2010,10,26,15,12
2010,10,26,16,11
2010,10,26,17,8
2010,10,26,18,19
2010,10,26,19,28
2010,10,26,20,35
2010,10,26,21,32
2010,10,26,22,29
2010,10,26,23,35
2010,10,27,0,41
2010,10,27,1,42
2010,10,27,2,46
2010,10,27,3,68
2010,10,27,4,80
2010,10,27,5,76
2010,10,27,6,74
2010,10,27,7,88
2010,10,27,8,92
2010,10,27,9,82
2010,10,27,10,69
2010,10,27,11,73
2010,10,27,12,71
2010,10,27,13,89
2010,10,27,14,83
2010,10,27,15,77
2010,10,27,16,97
2010,10,27,17,90
2010,10,27,18,88
2010,10,27,19,101
2010,10,27,20,112
2010,10,27,21,124
2010,10,27,22,158
2010,10,27,23,164
2010,10,28,0,176
2010,10,28,1,189
2010,10,28,2,174
2010,10,28,3,107
2010,10,28,4,111
2010,10,28,5,91
2010,10,28,6,89
2010,10,28,7,82
2010,10,28,8,76
2010,10,28,9,83
2010,10,28,10,83
2010,10,28,11,67
2010,10,28,12,45
2010,10,28,13,42
2010,10,28,14,37
2010,10,28,15,44
2010,10,28,16,38
2010,10,28,17,59
2010,10,28,18,34
2010,10,28,19,48
2010,10,28,20,48
2010,10,28,21,41
2010,10,28,22,41
2010,10,28,23,50
2010,10,29,0,47
2010,10,29,1,67
2010,10,29,2,76
2010,10,29,3,79
2010,10,29,4,72
2010,10,29,5,88
2010,10,29,6,72
2010,10,29,7,76
2010,10,29,8,93
2010,10,29,9,66
2010,10,29,10,49
2010,10,29,11,60
2010,10,29,12,40
2010,10,29,13,34
2010,10,29,14,21
2010,10,29,15,19
2010,10,29,16,20
2010,10,29,17,24
2010,10,29,18,31
2010,10,29,19,31
2010,10,29,20,42
2010,10,29,21,49
2010,10,29,22,44
2010,10,29,23,51
2010,10,30,0,52
2010,10,30,1,69
2010,10,30,2,75
2010,10,30,3,69
2010,10,30,4,57
2010,10,30,5,47
2010,10,30,6,51
2010,10,30,7,48
2010,10,30,8,45
2010,10,30,9,38
2010,10,30,10,34
2010,10,30,11,39
2010,10,30,12,38
2010,10,30,13,23
2010,10,30,14,12
2010,10,30,15,9
2010,10,30,16,15
2010,10,30,17,24
2010,10,30,18,45
2010,10,30,19,102
2010,10,30,20,101
2010,10,30,21,92
2010,10,30,22,68
2010,10,30,23,64
2010,10,31,0,101
2010,10,31,1,102
2010,10,31,2,129
2010,10,31,3,123
2010,10,31,4,117
2010,10,31,5,76
2010,10,31,6,51
2010,10,31,7,57
2010,10,31,8,47
2010,10,31,9,47
2010,10,31,10,53
2010,10,31,11,64
2010,10,31,12,57
2010,10,31,13,60
2010,10,31,14,42
2010,10,31,15,30
2010,10,31,16,22
2010,10,31,17,24
2010,10,31,18,76
2010,10,31,19,111
2010,10,31,20,98
2010,10,31,21,89
2010,10,31,22,77
2010,10,31,23,92
2010,11,1,0,84
2010,11,1,1,83
2010,11,1,2,71
2010,11,1,3,64
2010,11,1,4,86
2010,11,1,5,61
2010,11,1,6,58
2010,11,1,7,60
2010,11,1,8,41
2010,11,3,15,50
2010,11,3,16,42
2010,11,3,17,61
2010,11,3,18,75
2010,11,3,19,109
2010,11,3,20,143
2010,11,3,21,167
2010,11,3,22,183
2010,11,3,23,154
2010,11,4,0,127
2010,11,4,1,94
2010,11,4,2,86
2010,11,4,3,51
2010,11,4,4,95
2010,11,4,5,85
2010,11,4,6,53
2010,11,4,7,56
2010,11,4,8,55
2010,11,4,9,50
2010,11,4,10,41
2010,11,4,11,39
2010,11,4,12,30
2010,11,4,13,34
2010,11,4,14,43
2010,11,4,15,52
2010,11,4,16,44
2010,11,4,17,39
2010,11,4,18,43
2010,11,4,19,53
2010,11,4,20,63
2010,11,4,21,91
2010,11,4,22,119
2010,11,4,23,136
2010,11,5,0,144
2010,11,5,1,148
2010,11,5,2,130
2010,11,5,3,98
2010,11,5,4,70
2010,11,5,5,95
2010,11,5,6,79
2010,11,5,7,67
2010,11,5,8,52
2010,11,5,9,54
2010,11,5,10,53
2010,11,5,11,49
2010,11,5,12,51
2010,11,5,13,52
2010,11,5,14,58
2010,11,5,15,83
2010,11,5,16,98
2010,11,5,17,86
2010,11,5,18,95
2010,11,5,19,129
2010,11,5,20,154
2010,11,5,21,172
2010,11,5,22,187
2010,11,5,23,232
2010,11,6,0,238
2010,11,6,1,227
2010,11,6,2,221
2010,11,6,3,195
2010,11,6,4,122
2010,11,6,5,143
2010,11,6,6,147
2010,11,6,7,124
2010,11,6,8,127
2010,11,6,9,122
2010,11,6,10,164
2010,11,6,11,249
2010,11,6,12,272
2010,11,6,13,298
2010,11,6,14,314
2010,11,6,15,307
2010,11,6,16,352
2010,11,6,17,374
2010,11,6,18,366
2010,11,6,19,381
2010,11,6,20,400
2010,11,6,21,419
2010,11,6,22,463
2010,11,6,23,481
2010,11,7,0,466
2010,11,7,1,479
2010,11,7,2,343
2010,11,7,3,95
2010,11,7,4,34
2010,11,7,5,18
2010,11,7,6,20
2010,11,7,7,14
2010,11,7,8,12
2010,11,7,9,11
2010,11,7,10,13
2010,11,7,11,16
2010,11,7,12,17
2010,11,7,13,11
2010,11,7,14,15
2010,11,7,15,14
2010,11,7,16,13
2010,11,7,17,16
2010,11,7,18,10
2010,11,7,19,10
2010,11,7,20,9
2010,11,7,21,10
2010,11,7,22,10
2010,11,7,23,9
2010,11,8,0,18
2010,11,8,1,15
2010,11,8,2,14
2010,11,8,3,13
2010,11,8,4,12
2010,11,8,5,7
2010,11,8,6,7
2010,11,8,7,9
2010,11,8,8,7
2010,11,8,9,7
2010,11,8,10,8
2010,11,8,11,10
2010,11,8,12,10
2010,11,8,13,6
2010,11,8,14,6
2010,11,8,15,8
2010,11,8,16,7
2010,11,8,17,10
2010,11,8,18,17
2010,11,8,19,19
2010,11,8,20,21
2010,11,8,21,42
2010,11,8,22,23
2010,11,8,23,13
2010,11,9,0,21
2010,11,9,1,25
2010,11,9,2,16
2010,11,9,3,15
2010,11,9,4,12
2010,11,9,5,19
2010,11,9,6,21
2010,11,9,7,39
2010,11,9,8,45
2010,11,9,9,25
2010,11,9,10,31
2010,11,9,11,47
2010,11,9,12,75
2010,11,9,13,75
2010,11,9,14,71
2010,11,9,15,62
2010,11,9,16,57
2010,11,9,17,66
2010,11,9,18,78
2010,11,9,19,99
2010,11,9,20,111
2010,11,9,21,128
2010,11,9,22,146
2010,11,9,23,140
2010,11,10,0,144
2010,11,10,1,142
2010,11,10,2,143
2010,11,10,3,129
2010,11,10,4,114
2010,11,10,5,94
2010,11,10,6,70
2010,11,10,7,99
2010,11,10,8,89
2010,11,10,9,80
2010,11,10,10,59
2010,11,10,11,77
2010,11,10,12,97
2010,11,10,13,116
2010,11,10,14,126
2010,11,10,15,121
2010,11,10,16,122
2010,11,10,17,118
2010,11,10,18,142
2010,11,10,19,184
2010,11,10,20,230
2010,11,10,21,207
2010,11,10,22,201
2010,11,10,23,227
2010,11,11,0,213
2010,11,11,1,193
2010,11,11,2,155
2010,11,11,3,154
2010,11,11,4,149
2010,11,11,5,138
2010,11,11,6,177
2010,11,11,7,302
2010,11,11,8,153
2010,11,11,9,27
2010,11,11,10,17
2010,11,11,11,16
2010,11,11,12,10
2010,11,11,13,12
2010,11,11,14,16
2010,11,11,15,11
2010,11,11,16,12
2010,11,11,17,12
2010,11,11,18,9
2010,11,11,19,10
2010,11,11,20,11
2010,11,11,21,8
2010,11,11,22,6
2010,11,11,23,7
2010,11,12,0,8
2010,11,12,1,11
2010,11,12,2,10
2010,11,12,3,9
2010,11,12,4,12
2010,11,12,5,30
2010,11,12,6,37
2010,11,12,7,45
2010,11,12,8,43
2010,11,12,9,35
2010,11,12,10,48
2010,11,12,11,81
2010,11,12,12,92
2010,11,12,13,68
2010,11,12,14,77
2010,11,12,15,88
2010,11,12,16,99
2010,11,12,17,120
2010,11,12,18,114
2010,11,12,19,115
2010,11,12,20,125
2010,11,12,21,121
2010,11,12,22,112
2010,11,12,23,85
2010,11,13,0,42
2010,11,13,1,16
2010,11,13,2,12
2010,11,13,3,10
2010,11,13,4,10
2010,11,13,5,7
2010,11,13,6,3
2010,11,13,7,5
2010,11,13,8,10
2010,11,13,9,12
2010,11,13,10,15
2010,11,13,11,8
2010,11,13,12,11
2010,11,13,13,15
2010,11,13,14,17
2010,11,13,15,14
2010,11,13,16,11
2010,11,13,17,10
2010,11,13,18,10
2010,11,13,19,26
2010,11,13,20,31
2010,11,13,21,43
2010,11,13,22,42
2010,11,13,23,29
2010,11,14,0,17
2010,11,14,1,26
2010,11,14,2,23
2010,11,14,3,25
2010,11,14,4,21
2010,11,14,5,41
2010,11,14,6,27
2010,11,14,7,27
2010,11,14,8,22
2010,11,14,9,34
2010,11,14,10,35
2010,11,14,11,44
2010,11,14,12,25
2010,11,14,13,24
2010,11,14,14,22
2010,11,14,15,19
2010,11,14,16,19
2010,11,14,17,11
2010,11,14,18,10
2010,11,14,19,11
2010,11,14,20,12
2010,11,14,21,10
2010,11,14,22,11
2010,11,14,23,12
2010,11,15,0,10
2010,11,15,1,16
2010,11,15,2,19
2010,11,15,3,17
2010,11,15,4,10
2010,11,15,5,9
2010,11,15,6,9
2010,11,15,7,20
2010,11,15,8,26
2010,11,15,9,21
2010,11,15,10,32
2010,11,15,11,47
2010,11,15,12,45
2010,11,15,13,50
2010,11,15,14,60
2010,11,15,15,70
2010,11,15,16,60
2010,11,15,17,68
2010,11,15,18,77
2010,11,15,19,82
2010,11,15,20,107
2010,11,15,21,124
2010,11,15,22,139
2010,11,15,23,152
2010,11,16,0,166
2010,11,16,1,213
2010,11,16,2,206
2010,11,16,3,208
2010,11,16,4,191
2010,11,16,5,152
2010,11,16,6,124
2010,11,16,7,108
2010,11,16,8,94
2010,11,16,9,92
2010,11,16,10,94
2010,11,16,11,105
2010,11,16,12,90
2010,11,16,13,78
2010,11,16,14,63
2010,11,16,15,66
2010,11,16,16,77
2010,11,16,17,116
2010,11,16,18,142
2010,11,16,19,135
2010,11,16,20,175
2010,11,16,21,196
2010,11,16,22,217
2010,11,16,23,227
2010,11,17,0,264
2010,11,17,1,276
2010,11,17,2,275
2010,11,17,3,255
2010,11,17,4,220
2010,11,17,5,220
2010,11,17,6,177
2010,11,17,7,138
2010,11,17,8,133
2010,11,17,9,129
2010,11,17,10,154
2010,11,17,11,197
2010,11,17,12,247
2010,11,17,13,288
2010,11,17,14,331
2010,11,17,15,400
2010,11,17,16,472
2010,11,17,17,467
2010,11,17,18,503
2010,11,17,19,503
2010,11,17,20,525
2010,11,17,21,504
2010,11,17,22,502
2010,11,17,23,504
2010,11,18,0,521
2010,11,18,1,446
2010,11,18,2,391
2010,11,18,3,354
2010,11,18,4,350
2010,11,18,5,354
2010,11,18,6,353
2010,11,18,7,362
2010,11,18,8,339
2010,11,18,9,325
2010,11,18,10,336
2010,11,18,11,346
2010,11,18,12,299
2010,11,18,13,307
2010,11,18,14,304
2010,11,18,15,307
2010,11,18,16,324
2010,11,18,17,361
2010,11,18,18,438
2010,11,18,19,476
2010,11,18,20,503
2010,11,18,21,470
2010,11,18,22,480
2010,11,18,23,482
2010,11,19,0,535
2010,11,19,1,569
2010,11,19,2,562
2010,11,19,3,485
2010,11,19,4,488
2010,11,19,5,470
2010,11,19,6,453
2010,11,19,7,466
2010,11,19,8,466
2010,11,19,9,501
2010,11,19,10,559
2010,11,19,11,557
2010,11,19,12,540
2010,11,19,13,364
2010,11,19,14,230
2010,11,19,15,185
2010,11,19,16,135
2010,11,19,17,95
2010,11,19,18,106
2010,11,19,19,123
2010,11,19,20,159
2010,11,19,21,192
2010,11,19,22,277
2010,11,19,23,371
2010,11,20,0,454
2010,11,20,1,422
2010,11,20,2,389
2010,11,20,3,328
2010,11,20,4,296
2010,11,20,5,282
2010,11,20,6,286
2010,11,20,7,271
2010,11,20,8,262
2010,11,20,9,224
2010,11,20,10,200
2010,11,20,11,202
2010,11,20,12,219
2010,11,20,13,214
2010,11,20,14,200
2010,11,20,15,207
2010,11,20,16,217
2010,11,20,17,241
2010,11,20,18,280
2010,11,20,19,306
2010,11,20,20,353
2010,11,20,21,395
2010,11,20,22,432
2010,11,20,23,438
2010,11,21,0,433
2010,11,21,1,462
2010,11,21,2,439
2010,11,21,3,398
2010,11,21,4,355
2010,11,21,5,316
2010,11,21,6,287
2010,11,21,7,210
2010,11,21,8,139
2010,11,21,9,31
2010,11,21,10,28
2010,11,21,11,19
2010,11,21,12,16
2010,11,21,13,14
2010,11,21,14,10
2010,11,21,15,8
2010,11,21,16,10
2010,11,21,17,11
2010,11,21,18,11
2010,11,21,19,12
2010,11,21,20,18
2010,11,21,21,19
2010,11,21,22,11
2010,11,21,23,24
2010,11,22,0,19
2010,11,22,1,25
2010,11,22,2,23
2010,11,22,3,49
2010,11,22,4,55
2010,11,22,5,68
2010,11,22,6,66
2010,11,22,7,73
2010,11,22,8,69
2010,11,22,9,80
2010,11,22,10,46
2010,11,22,11,43
2010,11,22,12,38
2010,11,22,13,33
2010,11,22,14,24
2010,11,22,15,28
2010,11,22,16,43
2010,11,22,17,73
2010,11,22,18,69
2010,11,22,19,74
2010,11,22,20,91
2010,11,22,21,123
2010,11,22,22,181
2010,11,22,23,223
2010,11,23,0,228
2010,11,23,1,249
2010,11,23,2,236
2010,11,23,3,218
2010,11,23,4,222
2010,11,23,5,238
2010,11,23,6,225
2010,11,23,7,244
2010,11,23,8,232
2010,11,23,9,203
2010,11,23,10,213
2010,11,23,11,241
2010,11,23,12,238
2010,11,23,13,213
2010,11,23,14,214
2010,11,23,15,201
2010,11,23,16,208
2010,11,23,17,217
2010,11,23,18,258
2010,11,23,19,251
2010,11,23,20,235
2010,11,23,21,240
2010,11,23,22,253
2010,11,23,23,264
2010,11,24,0,256
2010,11,24,1,238
2010,11,24,2,223
2010,11,24,3,225
2010,11,24,4,194
2010,11,24,5,181
2010,11,24,6,88
2010,11,24,7,27
2010,11,24,8,19
2010,11,24,9,17
2010,11,24,10,17
2010,11,24,11,17
2010,11,24,12,18
2010,11,24,13,17
2010,11,24,14,16
2010,11,24,15,12
2010,11,24,16,13
2010,11,24,17,16
2010,11,24,18,12
2010,11,24,19,30
2010,11,24,20,19
2010,11,24,21,22
2010,11,24,22,22
2010,11,24,23,23
2010,11,25,0,16
2010,11,25,1,26
2010,11,25,2,24
2010,11,25,3,20
2010,11,25,4,28
2010,11,25,5,23
2010,11,25,6,22
2010,11,25,7,45
2010,11,25,8,62
2010,11,25,9,63
2010,11,25,10,80
2010,11,25,11,55
2010,11,25,12,49
2010,11,25,13,54
2010,11,25,14,57
2010,11,25,15,54
2010,11,25,16,52
2010,11,25,17,63
2010,11,25,18,105
2010,11,25,19,106
2010,11,25,20,104
2010,11,25,21,146
2010,11,25,22,177
2010,11,25,23,168
2010,11,26,0,142
2010,11,26,1,120
2010,11,26,2,94
2010,11,26,3,89
2010,11,26,4,85
2010,11,26,5,62
2010,11,26,6,70
2010,11,26,7,80
2010,11,26,8,94
2010,11,26,9,93
2010,11,26,10,96
2010,11,26,11,96
2010,11,26,12,124
2010,11,26,13,137
2010,11,26,14,127
2010,11,26,15,130
2010,11,26,16,135
2010,11,26,17,127
2010,11,26,18,148
2010,11,26,19,159
2010,11,26,20,206
2010,11,26,21,174
2010,11,26,22,156
2010,11,26,23,56
2010,11,27,0,43
2010,11,27,1,61
2010,11,27,2,69
2010,11,27,3,49
2010,11,27,4,30
2010,11,27,5,21
2010,11,27,6,12
2010,11,27,7,20
2010,11,27,8,19
2010,11,27,9,12
2010,11,27,10,13
2010,11,27,11,11
2010,11,27,12,8
2010,11,27,13,7
2010,11,27,14,8
2010,11,27,15,9
2010,11,27,16,12
2010,11,27,17,18
2010,11,27,18,32
2010,11,27,19,43
2010,11,27,20,41
2010,11,27,21,35
2010,11,27,22,45
2010,11,27,23,46
2010,11,28,0,47
2010,11,28,1,59
2010,11,28,2,83
2010,11,28,3,74
2010,11,28,4,74
2010,11,28,5,74
2010,11,28,6,64
2010,11,28,7,79
2010,11,28,8,97
2010,11,28,9,142
2010,11,28,10,150
2010,11,28,11,173
2010,11,28,12,136
2010,11,28,13,141
2010,11,28,14,148
2010,11,28,15,184
2010,11,28,16,202
2010,11,28,17,229
2010,11,28,18,268
2010,11,28,19,281
2010,11,28,20,316
2010,11,28,21,354
2010,11,28,22,360
2010,11,28,23,379
2010,11,29,0,443
2010,11,29,1,418
2010,11,29,2,376
2010,11,29,3,309
2010,11,29,4,248
2010,11,29,5,166
2010,11,29,6,154
2010,11,29,7,159
2010,11,29,8,144
2010,11,29,9,124
2010,11,29,10,121
2010,11,29,11,121
2010,11,29,12,136
2010,11,29,13,130
2010,11,29,14,103
2010,11,29,15,98
2010,11,29,16,111
2010,11,29,17,130
2010,11,29,18,168
2010,11,29,19,179
2010,11,29,20,173
2010,11,29,21,174
2010,11,29,22,172
2010,11,29,23,213
2010,11,30,0,236
2010,11,30,1,267
2010,11,30,2,237
2010,11,30,3,236
2010,11,30,4,198
2010,11,30,5,176
2010,11,30,6,159
2010,11,30,7,170
2010,11,30,8,164
2010,11,30,9,170
2010,11,30,10,182
2010,11,30,11,240
2010,11,30,12,256
2010,11,30,13,261
2010,11,30,14,247
2010,11,30,15,242
2010,11,30,16,237
2010,11,30,17,236
2010,11,30,18,247
2010,11,30,19,234
2010,11,30,20,245
2010,11,30,21,243
2010,11,30,22,249
2010,11,30,23,249
2010,12,1,0,259
2010,12,1,1,256
2010,12,1,2,252
2010,12,1,3,248
2010,12,1,4,239
2010,12,1,5,238
2010,12,1,6,239
2010,12,1,7,245
2010,12,1,8,235
2010,12,1,9,233
2010,12,1,10,248
2010,12,1,11,258
2010,12,1,12,264
2010,12,1,13,261
2010,12,1,14,276
2010,12,1,15,268
2010,12,1,16,259
2010,12,1,17,257
2010,12,1,18,266
2010,12,1,19,271
2010,12,1,20,264
2010,12,1,21,288
2010,12,1,22,284
2010,12,1,23,275
2010,12,2,0,270
2010,12,2,1,259
2010,12,2,2,240
2010,12,2,3,218
2010,12,2,4,235
2010,12,2,5,142
2010,12,2,6,128
2010,12,2,7,85
2010,12,2,8,71
2010,12,2,9,61
2010,12,2,10,39
2010,12,2,11,33
2010,12,2,12,26
2010,12,2,13,22
2010,12,2,14,14
2010,12,2,15,19
2010,12,2,16,12
2010,12,2,17,14
2010,12,2,18,13
2010,12,2,19,17
2010,12,2,20,21
2010,12,2,21,17
2010,12,2,22,25
2010,12,2,23,23
2010,12,3,0,15
2010,12,3,1,23
2010,12,3,2,22
2010,12,3,3,16
2010,12,3,4,11
2010,12,3,5,13
2010,12,3,6,28
2010,12,3,7,36
2010,12,3,8,41
2010,12,3,9,107
2010,12,3,10,72
2010,12,3,11,72
2010,12,3,12,72
2010,12,3,13,73
2010,12,3,14,65
2010,12,3,15,58
2010,12,3,16,71
2010,12,3,17,69
2010,12,3,18,88
2010,12,3,19,146
2010,12,3,20,162
2010,12,3,21,174
2010,12,3,22,193
2010,12,3,23,167
2010,12,4,0,193
2010,12,4,1,167
2010,12,4,2,145
2010,12,4,3,128
2010,12,4,4,129
2010,12,4,5,122
2010,12,4,6,158
2010,12,4,7,154
2010,12,4,8,133
2010,12,4,9,100
2010,12,4,10,113
2010,12,4,11,139
2010,12,4,12,120
2010,12,4,13,116
2010,12,4,14,118
2010,12,4,15,121
2010,12,4,16,127
2010,12,4,17,173
2010,12,4,18,216
2010,12,4,19,233
2010,12,4,20,248
2010,12,4,21,281
2010,12,4,22,273
2010,12,4,23,309
2010,12,5,0,322
2010,12,5,1,271
2010,12,5,2,204
2010,12,5,3,169
2010,12,5,4,130
2010,12,5,5,161
2010,12,5,6,153
2010,12,5,7,125
2010,12,5,8,113
2010,12,5,9,35
2010,12,5,10,22
2010,12,5,11,16
2010,12,5,12,18
2010,12,5,13,27
2010,12,5,14,16
2010,12,5,15,22
2010,12,5,16,11
2010,12,5,17,9
2010,12,5,18,10
2010,12,5,19,10
2010,12,5,20,11
2010,12,5,21,11
2010,12,5,22,8
2010,12,5,23,9
2010,12,6,0,11
2010,12,6,1,9
2010,12,6,2,9
2010,12,6,3,10
2010,12,6,4,10
2010,12,6,5,9
2010,12,6,6,9
2010,12,6,7,17
2010,12,6,8,15
2010,12,6,9,15
2010,12,6,10,19
2010,12,6,11,15
2010,12,6,12,15
2010,12,6,13,13
2010,12,6,14,16
2010,12,6,15,14
2010,12,6,16,13
2010,12,6,17,12
2010,12,6,18,16
2010,12,6,19,20
2010,12,6,20,32
2010,12,6,21,40
2010,12,6,22,46
2010,12,6,23,44
2010,12,7,0,61
2010,12,7,1,53
2010,12,7,2,45
2010,12,7,3,43
2010,12,7,4,43
2010,12,7,5,46
2010,12,7,6,76
2010,12,7,7,94
2010,12,7,8,127
2010,12,7,9,68
2010,12,7,10,74
2010,12,7,11,27
2010,12,7,12,23
2010,12,7,13,83
2010,12,7,14,41
2010,12,7,15,50
2010,12,7,16,46
2010,12,7,17,53
2010,12,7,18,41
2010,12,7,19,50
2010,12,7,20,49
2010,12,7,21,56
2010,12,7,22,52
2010,12,7,23,67
2010,12,8,0,93
2010,12,8,1,100
2010,12,8,2,73
2010,12,8,3,46
2010,12,8,4,40
2010,12,8,5,62
2010,12,8,6,29
2010,12,8,7,28
2010,12,8,8,19
2010,12,8,9,26
2010,12,8,10,38
2010,12,8,11,36
2010,12,8,12,27
2010,12,8,13,21
2010,12,8,14,16
2010,12,8,15,13
2010,12,8,16,9
2010,12,8,17,18
2010,12,8,18,13
2010,12,8,19,20
2010,12,8,20,29
2010,12,8,21,61
2010,12,8,22,52
2010,12,8,23,77
2010,12,9,0,116
2010,12,9,1,126
2010,12,9,2,132
2010,12,9,3,151
2010,12,9,4,158
2010,12,9,5,152
2010,12,9,6,154
2010,12,9,7,155
2010,12,9,8,185
2010,12,9,9,146
2010,12,9,10,159
2010,12,9,11,212
2010,12,9,12,209
2010,12,9,13,215
2010,12,9,14,211
2010,12,9,15,218
2010,12,9,16,220
2010,12,9,17,238
2010,12,9,18,243
2010,12,9,19,257
2010,12,9,20,257
2010,12,9,21,254
2010,12,9,22,246
2010,12,9,23,241
2010,12,10,0,230
2010,12,10,1,218
2010,12,10,2,215
2010,12,10,3,212
2010,12,10,4,231
2010,12,10,5,237
2010,12,10,6,230
2010,12,10,7,231
2010,12,10,8,221
2010,12,10,9,180
2010,12,10,10,38
2010,12,10,11,29
2010,12,10,12,35
2010,12,10,13,28
2010,12,10,14,25
2010,12,10,15,25
2010,12,10,16,19
2010,12,10,17,18
2010,12,10,18,13
2010,12,10,19,10
2010,12,10,20,11
2010,12,10,21,14
2010,12,10,22,16
2010,12,10,23,19
2010,12,11,0,17
2010,12,11,1,36
2010,12,11,2,18
2010,12,11,3,14
2010,12,11,4,16
2010,12,11,5,22
2010,12,11,6,23
2010,12,11,7,19
2010,12,11,8,23
2010,12,11,9,35
2010,12,11,10,47
2010,12,11,11,40
2010,12,11,12,41
2010,12,11,13,36
2010,12,11,14,49
2010,12,11,15,47
2010,12,11,16,46
2010,12,11,17,34
2010,12,11,18,43
2010,12,11,19,53
2010,12,11,20,82
2010,12,11,21,116
2010,12,11,22,122
2010,12,11,23,119
2010,12,12,0,109
2010,12,12,1,131
2010,12,12,2,112
2010,12,12,3,115
2010,12,12,4,102
2010,12,12,5,105
2010,12,12,6,100
2010,12,12,7,101
2010,12,12,8,107
2010,12,12,9,94
2010,12,12,10,87
2010,12,12,11,100
2010,12,12,12,95
2010,12,12,13,101
2010,12,12,14,104
2010,12,12,15,118
2010,12,12,16,117
2010,12,12,17,113
2010,12,12,18,109
2010,12,12,19,122
2010,12,12,20,139
2010,12,12,21,140
2010,12,12,22,179
2010,12,12,23,171
2010,12,13,0,140
2010,12,13,1,15
2010,12,13,2,11
2010,12,13,3,8
2010,12,13,4,6
2010,12,13,5,7
2010,12,13,6,10
2010,12,13,7,16
2010,12,13,8,13
2010,12,13,9,19
2010,12,13,10,19
2010,12,13,11,18
2010,12,13,12,17
2010,12,13,13,20
2010,12,13,14,15
2010,12,13,15,18
2010,12,13,16,18
2010,12,13,17,9
2010,12,13,18,17
2010,12,13,19,19
2010,12,13,20,22
2010,12,13,21,27
2010,12,13,22,21
2010,12,13,23,15
2010,12,14,0,16
2010,12,14,1,24
2010,12,14,2,17
2010,12,14,3,13
2010,12,14,4,20
2010,12,14,5,17
2010,12,14,6,19
2010,12,14,7,15
2010,12,14,8,23
2010,12,14,9,22
2010,12,14,10,20
2010,12,14,11,23
2010,12,14,12,22
2010,12,14,13,16
2010,12,14,14,16
2010,12,14,15,15
2010,12,14,16,16
2010,12,14,17,16
2010,12,14,18,17
2010,12,14,19,15
2010,12,14,20,16
2010,12,14,21,15
2010,12,14,22,8
2010,12,14,23,15
2010,12,15,0,11
2010,12,15,1,12
2010,12,15,2,14
2010,12,15,3,13
2010,12,15,4,13
2010,12,15,5,15
2010,12,15,6,13
2010,12,15,7,13
2010,12,15,8,18
2010,12,15,9,17
2010,12,15,10,23
2010,12,15,11,22
2010,12,15,12,22
2010,12,15,13,25
2010,12,15,14,17
2010,12,15,15,21
2010,12,15,16,24
2010,12,15,17,13
2010,12,15,18,15
2010,12,15,19,43
2010,12,15,20,43
2010,12,15,21,50
2010,12,15,22,54
2010,12,15,23,27
2010,12,16,0,20
2010,12,16,1,28
2010,12,16,2,30
2010,12,16,3,22
2010,12,16,4,27
2010,12,16,5,27
2010,12,16,6,40
2010,12,16,7,41
2010,12,16,8,39
2010,12,16,9,40
2010,12,16,10,54
2010,12,16,11,56
2010,12,16,12,63
2010,12,16,13,58
2010,12,16,14,50
2010,12,16,15,89
2010,12,16,16,81
2010,12,16,17,74
2010,12,16,18,55
2010,12,16,19,60
2010,12,16,20,72
2010,12,16,21,82
2010,12,16,22,98
2010,12,16,23,95
2010,12,17,0,55
2010,12,17,1,41
2010,12,17,2,39
2010,12,17,3,36
2010,12,17,4,34
2010,12,17,5,34
2010,12,17,6,42
2010,12,17,7,40
2010,12,17,8,71
2010,12,17,9,69
2010,12,17,10,64
2010,12,17,11,65
2010,12,17,12,71
2010,12,17,13,73
2010,12,17,14,79
2010,12,17,15,93
2010,12,17,16,87
2010,12,17,17,136
2010,12,17,18,135
2010,12,17,19,145
2010,12,17,20,205
2010,12,17,21,282
2010,12,17,22,325
2010,12,17,23,379
2010,12,18,0,374
2010,12,18,1,363
2010,12,18,2,319
2010,12,18,3,265
2010,12,18,4,247
2010,12,18,5,231
2010,12,18,6,215
2010,12,18,7,210
2010,12,18,8,242
2010,12,18,9,249
2010,12,18,10,211
2010,12,18,11,201
2010,12,18,12,206
2010,12,18,13,224
2010,12,18,14,230
2010,12,18,15,246
2010,12,18,16,255
2010,12,18,17,269
2010,12,18,18,302
2010,12,18,19,315
2010,12,18,20,296
2010,12,18,21,290
2010,12,18,22,308
2010,12,18,23,454
2010,12,19,0,528
2010,12,19,1,485
2010,12,19,2,489
2010,12,19,3,404
2010,12,19,4,299
2010,12,19,5,298
2010,12,19,6,133
2010,12,19,7,105
2010,12,19,8,72
2010,12,19,9,64
2010,12,19,10,52
2010,12,19,11,49
2010,12,19,12,40
2010,12,19,13,43
2010,12,19,14,35
2010,12,19,15,22
2010,12,19,16,16
2010,12,19,17,10
2010,12,19,18,34
2010,12,19,19,64
2010,12,19,20,59
2010,12,19,21,104
2010,12,19,22,126
2010,12,19,23,144
2010,12,20,0,161
2010,12,20,1,187
2010,12,20,2,200
2010,12,20,3,206
2010,12,20,4,233
2010,12,20,5,221
2010,12,20,6,220
2010,12,20,7,230
2010,12,20,8,254
2010,12,20,9,311
2010,12,20,10,352
2010,12,20,11,227
2010,12,20,12,175
2010,12,20,13,91
2010,12,20,14,129
2010,12,20,15,196
2010,12,20,16,117
2010,12,20,17,104
